"n","iteration","INNE_L","INNE_U","IEIN_L","IEIN_U","INNT_L","INNT_U","DNNE_L","DNNE_U","DEIN_L","DEIN_U","DNNT_L","DNNT_U","NNE_L","NNE_U","EIN_L","EIN_U","NNT_L","NNT_U"
200,71,1.48145179328128,8.73608800343811,1.48218697687014,8.63683457991139,1.483453704152,8.66885019109152,1.22914594835454,4.14454334072295,1.22254660116847,4.1568494372789,1.22481553757738,4.15263884660959,1.42649227135295,2.09509565889976,1.4234072461908,2.08883677104821,1.42463710866309,2.09077827055657
200,72,1,29.559209754957,1,28.9493337599235,1,29.1434023919577,1.47998128560369,2.8373483198119,1.46302798946992,2.76614985984544,1.47017941651265,2.7898771665661,1.51998839230785,2.21764051939681,1.50818290106337,2.15508765602572,1.51483999372335,2.17448664169135
200,73,1.46145537036859,7.50051575406506,1.4423654801173,7.52135132814181,1.45275699489876,7.51032255995661,1,7.23527351834074,1,7.22752692538725,1,7.23030380118087,1.56697132471666,2.62210978078195,1.58196297454016,2.60652177852208,1.5774404155636,2.61126198646005
200,74,1.45230723437371,6.77020836482473,1.45869032382034,6.65818244556325,1.45719209579823,6.70266416462185,1,10.1186346252135,1,10.1218102004363,1,10.1204955747707,1.66273940597194,2.83228048520449,1.65321858210273,2.80733254923305,1.65759776817656,2.81702141555502
200,75,1.23227388306009,14.5800083224878,1.27778006067172,14.1119178333558,1.26656945773297,14.2621555217788,1.25811260325636,5.75333397688497,1.24146607456141,5.73305074891278,1.2470471625921,5.73979772047347,1.69013889760424,3.16739218484919,1.67498347320964,3.12445653512327,1.68046567676876,3.13827945497256
200,76,1,15.2972365308091,1,14.7242663538883,1,14.9022577282108,1.34935039537725,3.28003916180529,1.33159398416544,3.26683362962974,1.33744292083243,3.2710017980013,1.44086089394317,2.1545455282418,1.42686629600593,2.12486385091033,1.43192387461882,2.13388420648096
200,77,2.37395718791696,12.1732432579096,2.37119936171862,12.0466494063285,2.37378515173025,12.0948816966243,1.45306250090982,5.7434827383486,1.44653927048139,5.72943280027076,1.44920682687082,5.73487757458094,1.71944474726092,3.09525404604566,1.71386483039467,3.07741693704645,1.71642363196473,3.08408059093058
200,78,1.74653413303737,10.080944559034,1.77318486448403,8.88972029528964,1.77987040191983,9.29750684098417,1.32476977949719,4.55280917706919,1.2499144750961,4.61208580957473,1.27884898098518,4.58906146088161,1.50514653096742,2.42124225858812,1.46762050822081,2.31490964253663,1.48358020953093,2.35235688409352
200,79,2.13268058406632,9.27623421894709,2.13567456378677,8.83775013961018,2.1379494825593,9.01426569661442,1.18710674026658,6.75129010449251,1.15402075998992,6.79285230616151,1.16811204602752,6.77519880342894,1.65838468303453,3.02280797686223,1.64067971077508,2.9683604999477,1.64866261107404,2.99040895444644
200,80,2.40173897565502,5.87831818938254,2.40006844012521,5.74395310823374,2.40241968433711,5.79886698959893,1,15.1101260086975,1,15.2437858128357,1,15.186449065192,1.73763105709737,3.49807939757118,1.72634480146489,3.4669680521207,1.73143492769959,3.47981271626342
200,81,2.73908528210175,21.2757567141115,2.74711751340642,20.6536549082424,2.75093468567356,20.879448480423,1.5983575913652,3.40646705548867,1.58448800453997,3.38299699580923,1.59002483226838,3.39158341345669,1.57782583670773,2.56385072323436,1.56614288071142,2.53149992729117,1.57122995122621,2.54303493636264
200,82,1,11.5070068847423,1.34741505690664,5.07123065731899,1.71535072003684,7.47729418829472,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,9.93607296498335,16.1147233170405,3.20407436669549,22.5231787264888
200,83,1.85477072651258,6.65058650307597,1.87118567970184,5.83847498129484,1.87898381276222,6.08780970975318,1,9.64366140015956,1,9.76582670242254,1,9.72297188662775,1.60855762168321,2.94488004368126,1.55163876992156,2.76356092588782,1.57330512449888,2.8212181775686
200,84,1.15289717540221,15.2429240176324,1.17115314039379,14.9381549727496,1.16661255457831,15.0532363810996,1.42717441585356,3.54284421780673,1.41509312923563,3.53917952118288,1.41986209069619,3.54053961054662,1.49506618316612,2.31885068152506,1.48542164010517,2.30357822167889,1.48946814971431,2.30921051719061
200,85,1.67637058601952,8.83166751963861,1.65148629342645,8.71062799844546,1.66176659259702,8.75604598156463,1.05558857414694,6.24263672179835,1.03904615421953,6.25386457405759,1.04543628752019,6.24951963271681,1.60492941637267,2.70198370648732,1.59628063922736,2.68408568144239,1.59984746407477,2.69070054019863
200,86,1.55416098500816,8.58013559643794,1.60346083499256,8.08225636499316,1.59128521614597,8.25127173235334,1.05191154686744,6.02055087215307,1.01305154829413,6.03049682633569,1.02712768281375,6.02680247249189,1.57633141012789,2.58914982353208,1.55370775564804,2.52428463007543,1.5628531675685,2.54620860531462
200,87,1.41201277910219,9.94499810941783,1.44383118190559,9.60668716255498,1.43622794303085,9.73335701538821,1.20758517841493,5.1487391299478,1.18607699571484,5.13986612272443,1.19457734670602,5.14333157399252,1.56208649048374,2.51330888698891,1.54806457915963,2.47490353925412,1.55446756442037,2.48904732338523
200,88,2.53158600162046,14.7192574307141,Inf,Inf,1,29.3500105950938,1.23307087498518,2.81013806341744,1.29796171843794,2.86107120436161,1.20436161634353,2.77890599366595,1.34499928214711,2.02627709409569,Inf,Inf,1.27704062654194,2.09208672994161
200,89,1,7.73761896030811,1,5.52567867046766,1,7.4572084535013,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1,1.52420787752658,1.87973041977962,2.87391950296672
200,90,2.11351520306064,7.40380552058344,2.08763107842837,7.02754980038895,2.10313852560365,7.14886763742656,1,8.49777685633383,1,8.39122800705738,1,8.42804482148765,1.66942297865349,3.0074267860988,1.64269725503434,2.90057575746318,1.65367074700764,2.93547742478155
200,91,1.25476759677516,14.5213944042056,1.44742286786243,12.8003728865126,1.39322940999175,13.4438979921314,1.17737458904229,6.95711005473694,1.07628045432215,6.9386780582613,1.11811629535968,6.94542051002824,1.77223372787585,3.59487112034084,1.70542745526594,3.42401387489661,1.73452091605867,3.48976960242068
200,92,2.14276306789944,15.970313647407,2.17239322807764,15.4891960041457,2.16462856552156,15.6793201324276,1.53244517189279,3.58415519836552,1.5191817271842,3.56387494854031,1.52475846586913,3.57199778559264,1.53758516921768,2.45202582210645,1.52573505562091,2.42134151835991,1.53108249098671,2.43332301764566
200,93,1.50929356041975,5.30662162306742,1.51324715647756,5.22628456900091,1.51245749201279,5.26047099108335,1,15.7190381842261,1,15.906546532886,1,15.8232184661896,1.62617415761734,2.84300028167982,1.62530131596396,2.82288490967381,1.62595475596813,2.83144194692716
200,94,2.29464356935097,7.18587990919408,2.28715541668039,7.21645281464292,2.29253124744702,7.20055949796498,1,12.5766114941593,1,12.5446115826509,1,12.5591181495439,1.80169345139032,3.54897619721652,1.80352358021004,3.55092230516412,1.80336079280946,3.54936624417207
200,95,1.75125470318459,11.1554250488395,1.79366581515346,10.4428300435199,1.78703904128775,10.7156310935521,1.3556585186616,5.20653603193731,1.31256850078269,5.22760316469437,1.33045335447504,5.21872979059979,1.63647937907276,2.71385655809354,1.61260710219494,2.64953277945879,1.62354287268434,2.67432124122443
200,96,1,38.0773118961534,1,37.6305440480092,1,37.8026315645614,1.52721406378905,3.6640653479295,1.54306962885874,3.64921573725073,1.53687762173415,3.65500531583897,1.6507009989177,2.8124802627491,1.65788308034271,2.79880931561006,1.65550006221272,2.80378561456299
200,97,1,15.6409632202225,1,15.4308469604127,1,15.5145705533873,1.32467621424838,4.46908510286414,1.31845675434407,4.46206276202524,1.32104578292855,4.46489554389661,1.59815237082103,2.63696980528243,1.59523967487758,2.62103300571548,1.59674738895803,2.62723325361293
200,98,1,18.1952450535609,1,18.2430237573901,1,18.2090928254529,1.39451930231654,3.20316341539072,1.41154627066764,3.17223916071589,1.40536017860575,3.18362687860093,1.44697376120014,2.2466984394311,1.46353980100399,2.22240331498819,1.45845889385372,2.23037883529173
200,99,1,34.4337895377292,1,34.0679848465,1,34.2204380509608,1.45569420048862,2.72672339959831,1.45129637320777,2.72245056292168,1.45323239708912,2.72419517462274,1.47008467090126,2.22421320697474,1.46665478203213,2.21690936432734,1.46826985355186,2.21984849802755
200,100,1,21.209888795005,1,18.9425761535642,1,19.7514254176593,1.45057846325921,4.56020373126442,1.37419425860391,4.55378442623548,1.40425974827274,4.55573947007648,1.67095404691562,3.00244228099172,1.62335482129403,2.90297063323535,1.64338551609418,2.93918282683394
400,1,2.70103021983017,7.19433102321001,2.67637031088145,6.93303139795159,2.68822027426184,7.03853530299675,1.88222832241152,5.48433138931737,1.86637436809668,5.51837636913389,1.873071086927,5.50407398389562,1.73332699077327,2.48953845143182,1.7172626728099,2.45846992573292,1.72427813082331,2.47100389508718
