"n","iteration","INNE","IEIN","INNT","DNNE","DEIN","DNNT","NNE","EIN","NNT"
200,59,2.37562438821834,2.17663694118391,2.27143683582135,-24.992304623976,-15.9769012776302,-5.14219474415199,1.34153097651301,0.952210084930429,1.33723770939404
200,60,6.12946780664676,6.02318603252226,6.06578292468297,3.84162416275746,3.83170341902068,3.83571514006955,2.36153790408425,2.34188953896657,2.34980759966186
200,61,8.88967998750296,8.86393254239776,8.87305579244954,3.30826334448426,3.2937083678826,3.29886069903769,2.41101320497532,2.40138765429681,2.40479591317097
200,62,5.32769329498699,4.97949907139556,5.09606876942125,3.70764848853212,3.66095645585024,3.67716430215119,2.18621657727704,2.10981113372383,2.13593802935792
200,63,6.51937873844876,6.35437722940034,6.41526464616848,2.77406941054212,2.75319654389307,2.76098695537977,1.94601711270859,1.92091218385649,1.93025025603245
200,64,13.8341804017144,12.7508659641912,13.1366250542197,2.6372011921779,2.57055666003974,2.59514985591846,2.21496398709696,2.13928068100353,2.16704795304008
200,65,7.3908316320648,6.68464250577576,6.96411759506138,2.85073535866622,2.82812877598426,2.83757972406721,2.05723451135183,1.98733147974809,2.01610376657492
200,66,7.23043777261142,7.06815325312352,7.13137740577685,2.58996676853921,2.58939971943713,2.58962367416111,1.90690653064091,1.89512541143531,1.89976151710263
200,67,12.220723205225,11.2789359006834,11.6284314654384,2.56315527852666,2.52665135394894,2.54076351397657,2.11876817203567,2.06423226617918,2.08516393733466
200,68,11.9243136360365,11.1950645417493,11.4363601553623,2.25255244402638,2.22593178014761,2.23504452572792,1.89464594453793,1.85675111944092,1.86965236975842
200,69,4.63954015348314,4.4440719280283,4.5115488478195,4.02363759658413,4.03349174112077,4.02998799865898,2.15484764724918,2.11441967506555,2.12859676646972
200,70,4.65255220670133,4.62968759604637,4.63800708838769,4.89637722693583,4.88026237528205,4.88613198876942,2.38567588443626,2.37583691313872,2.37941871859155
200,71,5.10876989835969,5.05951077839076,5.07615194762176,2.68684464453875,2.68969801922369,2.68872719209349,1.76079396512636,1.7561220086195,1.75770768960983
200,72,13.9180236711342,13.6883045234974,13.7689815338489,2.15866480270779,2.11458892465768,2.13002829153937,1.86881445585233,1.83163527854455,1.84466331770735
200,73,4.48098556221682,4.48185840412956,4.48153977742769,3.93288172956568,3.93115881575868,3.93178750433288,2.0945405527493,2.09424237653112,2.09435120101182
200,74,4.11125779959922,4.05843638469179,4.07992813021004,4.95780197605089,4.95111338641883,4.95385352415063,2.24750994558821,2.23027556566789,2.23730959186579
200,75,7.90614110277397,7.69484894701376,7.76436248975589,3.50572329007067,3.4872584117371,3.49342244153279,2.42876554122672,2.39972000416645,2.40937256587066
200,76,8.04874682255197,7.80185989801314,7.88042009319179,2.31469477859127,2.29921380689759,2.30422235941686,1.79770321109249,1.77586507345813,1.78290404054989
200,77,7.27360022291326,7.20892438402354,7.23433342417726,3.59827261962921,3.58798603537607,3.59204220072588,2.40734939665329,2.39564088372056,2.40025211144765
200,78,5.91373934603571,5.33145257988684,5.538688621452,2.93878947828319,2.93100014233542,2.9339552209334,1.96319439477777,1.89126507537872,1.91796854681222
200,79,5.7044574015067,5.48671235169848,5.57610758958686,3.96919842237955,3.97343653307572,3.97165542472823,2.34059632994838,2.30452010536139,2.31953578276024
200,80,4.14002858251878,4.07201077417948,4.10064333696802,7.12007960800889,7.16682942342879,7.14688594845739,2.61785522733427,2.5966564267928,2.60562382198151
200,81,12.0074209981066,11.7003862108244,11.8151915830483,2.50241232342694,2.4837425001746,2.49080412286253,2.07083827997104,2.0488214040013,2.05713244379442
200,82,4.44911087100277,3.20932285711281,4.59632245416578,-0.669195062433126,-19.8997586740007,-6.57488319474626,-527.01582198202,13.0253981410119,12.8636265465921
200,83,4.25267861479428,3.85483033049834,3.9833967612577,4.89997497884606,4.90044305705383,4.9002815599627,2.27671883268224,2.15759984790469,2.19726165103374
200,84,8.1979105965173,8.05465405657167,8.10992446783896,2.48500931683014,2.47713632520926,2.48020085062141,1.90695843234559,1.89449993089203,1.89933933345246
200,85,5.25401905282907,5.18105714593595,5.20890628708082,3.64911264797265,3.64645536413856,3.6474779601185,2.15345656143,2.14018316033487,2.1452740021367
200,86,5.06714829072305,4.84285859999286,4.92127847424965,3.53623120951025,3.52177418731491,3.52696507765282,2.08274061682999,2.03899619286174,2.05453088644156
200,87,5.67850544426001,5.52525917223029,5.58479247920953,3.17816215418137,3.16297155921964,3.16895446034927,2.03769768873632,2.01148405920688,2.0217574439028
200,88,8.62542171616729,-704.045613153977,10.5232465786203,2.02160446920131,2.07951646139977,1.99163380500474,1.6856381881214,0.816955709424282,1.68456367824177
200,89,3.26062127994522,2.5458807279617,3.90954646918219,-30.7081066696646,-44.0584447216696,-24.0161955234956,-2.82113995708104,1.13241019116804,2.37682496137317
200,90,4.75866036182204,4.55759043940866,4.6260030815151,4.59780459024137,4.5290452587469,4.5528758594204,2.33842488237615,2.27163650624876,2.2945740858946
200,91,7.88808100049038,7.12389787718754,7.41856370106159,4.06724232188962,4.00747925629172,4.03176840269396,2.68355242410834,2.56472066508127,2.61214525923967
200,92,9.05653835765322,8.83079461611166,8.92197434897459,2.55830018512915,2.54152833786226,2.54837812573088,1.99480549566206,1.97353828699041,1.98220275431618
200,93,3.40795759174358,3.36976586273924,3.38646424154807,6.49017451014419,6.54172236190981,6.51894077834954,2.23458721964858,2.22409311281889,2.22869835144765
200,94,4.74026173927252,4.75180411566165,4.746545372706,6.14151872169221,6.13214809958946,6.13640818475435,2.67533482430342,2.67722294268708,2.67636351849076
200,95,6.45333987601204,6.11824792933669,6.25133506741994,3.28109727529946,3.27008583273853,3.27459157253741,2.17516796858315,2.13106994082686,2.14893205695439
200,96,15.9110560802889,15.7290917993187,15.8013757751242,2.59563970585928,2.59614268305473,2.59594146878656,2.2315906308334,2.22834619797638,2.22964283838785
200,97,7.87138164030632,7.79040940317385,7.82340567525985,2.89688065855626,2.89025975818465,2.89297066341258,2.11756108805173,2.10813634029653,2.11199032128548
200,98,9.3927739341789,9.40898644826482,9.40290020103779,2.29884135885363,2.29189271569176,2.29449352860334,1.84683610031562,1.84297155799609,1.84441886457272
200,99,15.8271585447007,15.6821749873856,15.7434671734966,2.09120880004346,2.08687346806472,2.08871378585593,1.847148938938,1.84178207317973,1.84405917578971
200,100,10.5021176524892,9.57154031940993,9.91414677472659,3.00539109726182,2.96398934241969,2.97999960917461,2.33669816395367,2.26316272726469,2.29128417146406
400,1,4.94768062152009,4.80470085441652,4.8633777886293,3.68327985586444,3.69237536861528,3.68857253541131,2.11143272110254,2.08786629927141,2.09764101295525
400,2,7.61081913675941,7.41165206050276,7.4860952707221,2.83443373480991,2.81714494772089,2.82368978414997,2.0652791058289,2.04126625444866,2.05032506755339
400,3,9.24329873310344,8.50536294324608,8.80772247376765,2.38191854327883,2.34192607673989,2.35895706212146,1.89388156195349,1.83630501890616,1.8606282255996
400,4,6.16033142800964,5.69717330041816,5.86472802745973,3.43992450970817,3.42749917357016,3.43221021269198,2.20734480410779,2.14002823986846,2.16511919362453
400,5,2.67515408553786,2.37132874474139,2.45480629916081,-39.0479156006949,-32.7768729697176,-44.4359840873765,2.83167894548666,2.69403642757716,2.75501646136056
400,6,4.85478548741128,4.62638902476184,4.71625000890463,4.10854885338031,4.12249999112693,4.11683838031102,2.22530172248715,2.17996692825012,2.19810310871095
400,7,6.54326139107621,6.27218369705016,6.37653096465212,3.55325115260333,3.5438348671485,3.54754833036627,2.30276057985795,2.26441944189427,2.27941062386871
400,8,5.95591770262014,5.85748015861531,5.89548123923476,3.68346998238642,3.67539114953973,3.67853767538096,2.27591676865569,2.25834693842448,2.2651668066715
400,9,6.81819568497604,6.56846995579021,6.65808909621522,3.7195705063439,3.70577709443638,3.71083426745363,2.40665422972756,2.36915516904559,2.38279947754243
400,10,5.00129348640716,4.79697898961703,4.8781877661395,3.92962731600392,3.92909906485105,3.92931431004972,2.20058154521117,2.15994007211081,2.17631887347681
400,11,3.63280649211941,3.48760965708256,3.54067763506452,4.35933168458695,4.41421040517019,4.3934697261847,1.98152335394106,1.94829073759959,1.96062151250305
400,12,6.6649556216777,6.56337137274475,6.6016064825081,2.88802330381342,2.88138642200581,2.88390484057497,2.01492616119225,2.00233924119496,2.00710370184813
400,13,5.1279699784974,5.08862126612802,5.10379701571745,3.44435018842037,3.43909270488825,3.44112807393071,2.06041351905869,2.05216079405584,2.05535086734334
400,14,2.40821337061247,2.23964295347943,2.28966169742321,-34.5635235559837,-11.8224913435984,-11.9370399873648,4.74981349770803,5.70557048678577,5.16790102345784
400,15,6.07812421004602,5.75271645838186,5.88343505720502,3.05421269150275,3.03330254437122,3.04194540127661,2.03276382627714,1.98607918612347,2.00519051251911
400,16,5.95371976451891,5.65638183109698,5.75920729714963,3.20045902522896,3.21027684186912,3.2067600622172,2.08152326843372,2.04795879384318,2.05983305654449
400,17,5.37824397805997,5.20069251973571,5.27116924694061,3.44648071523951,3.44549592479805,3.4458946971105,2.10046373076327,2.07246985163866,2.08371697995946
400,18,4.71384788402863,4.60964647325466,4.65102861186421,4.0932379802031,4.0894393876619,4.09096747306479,2.19083831919518,2.16699434311995,2.17652885937894
400,19,16.8515075428572,16.4762979842568,16.630897202821,2.24066366579337,2.22659646875025,2.2324479892201,1.97769862065537,1.96151814907,1.96824119163479
400,20,4.59826883928475,4.54077692103082,4.56216712366122,4.46502648539653,4.47389688831656,4.4705663600688,2.26533412173622,2.25354440627548,2.25795114056466
400,21,8.62923930680463,8.42710396104122,8.50580532937338,2.53922032049511,2.5280735319666,2.53246479943286,1.96191243285801,1.94468218239705,1.95145184314535
400,22,8.85144638724867,8.51496071421622,8.62811931572952,2.59152013384354,2.59080021775282,2.59104854360695,2.00461143392411,1.98640707356141,1.99265010269746
400,23,5.81145926738335,5.61174310201495,5.68451228629622,3.4101639614193,3.38022126053388,3.39131326144487,2.14908248420594,2.10954276252299,2.12410009425406
400,24,6.24666107881337,6.10320658943533,6.16050432924269,3.00370901140039,2.99431596872322,2.99811306376809,2.02836772914042,2.00878083393937,2.01666776941632
400,25,8.5067178660874,7.91359018326128,8.13625435492602,3.04855740922894,3.01392494591767,3.02742395560897,2.24427520431758,2.18265237634078,2.20643148772577
400,26,4.27170148206077,4.0734462919915,4.16132149399384,5.48135301554913,5.49354907408157,5.48799314511815,2.40075596910232,2.33904964422892,2.36672807235908
400,27,2.88330150486604,2.84268561260288,2.84249170592481,-86.8730369160834,-40.5999339182236,-60.4711810204577,1.36911541525435,1.53064622501265,1.928931450137
400,28,4.69270922759815,4.70594515064965,4.70170153908756,3.55340862727899,3.55498735519883,3.55448200966016,2.02217743526634,2.02514371021777,2.02419355586872
400,29,5.3573747143234,5.23317776502791,5.27968824058715,4.77148725549678,4.78396988869509,4.77921880204392,2.52374306693953,2.49925085619857,2.50850168924717
400,30,5.34936634771092,5.26447529886967,5.29726032127021,3.79381905282657,3.79868329683144,3.79678475870452,2.21963430483737,2.20652371652808,2.21161838057439
400,31,11.3200597362549,11.2271447180483,11.2622721833199,2.15568342722475,2.15132608490461,2.15297979831675,1.81084374143403,1.80538191896537,1.80745352581886
400,32,7.2231515546629,6.68764143729649,6.91182925610943,3.97880469670553,3.94454772044496,3.95946228825604,2.56557950110181,2.48111845972802,2.51737589510339
400,33,9.32761272314205,9.08631943445213,9.16634796696663,3.13625905413323,3.1093637492158,3.1183891945127,2.3470884793343,2.31661251262375,2.32680928192284
400,34,6.77223580156446,6.60148472579705,6.66577024533988,3.3762490627639,3.36086972173378,3.36673574417152,2.25302151837283,2.22705689205468,2.23691737348205
400,35,8.24959282894345,7.89525002209878,8.0105147256642,2.9401068295242,2.91997081894057,2.92668558980017,2.16759028009427,2.1316161743156,2.14353375073863
400,36,11.4232126771666,-311.639441392025,11.696551613874,2.56424193117605,3.13062666292775,-0.0156221678702849,2.0020853603402,-2.73766800144725,0.623680676305992
400,37,10.6434728236614,9.88713586540409,10.1819795298723,2.22258425541363,2.1711965968705,2.19184747571577,1.83863750754087,1.78025575341573,1.8035928673485
400,38,6.04032118006777,5.86770031724219,5.94328253635633,3.62484203096171,3.6105996149206,3.61692364511327,2.26537406725125,2.2352021625748,2.24852882116717
400,39,5.06153877943972,4.74913141775272,4.84940156357255,4.24370482087679,4.22454027490305,4.23094108811104,2.3083411289913,2.23575116565154,2.25955485554249
400,40,4.7836830615924,4.58948019858356,4.65132182800584,4.1940790952173,4.21615498725513,4.20889958469572,2.2347601525108,2.19745190662342,2.20953242569096
400,41,6.62472890603143,6.41238635547771,6.48776916469234,3.06937756717706,3.05094418617742,3.05760064817543,2.09754187762024,2.06733060686659,2.07818110697976
400,42,5.26569604523634,5.23633585035643,5.24752737614945,3.29010540413775,3.29011006352323,3.2901082813067,2.02490615490388,2.02055128845538,2.02221481090784
400,43,7.48171888856361,7.25115423142536,7.3393635274086,2.97864809860642,2.96107691757823,2.96790496222196,2.13046136614054,2.1025009234004,2.11331774801934
400,44,7.71368363153564,7.42431385137362,7.5345472298817,2.69675960549866,2.66052233473592,2.67453841882957,1.99818105276811,1.95863893643961,1.97387275690071
400,45,5.46176040135664,5.4101783031894,5.42966431447069,3.79963520321454,3.79502429497474,3.79677512121141,2.24077428243175,2.23045151675498,2.2343629442033
400,46,5.79020468666499,5.34293843167436,5.49904339324653,3.24842563841735,3.19545175041188,3.21471764130378,2.08096234488677,1.99956919275721,2.02873038823019
400,47,4.44894604065127,4.40406875175724,4.42045554010616,4.05448680799361,4.10880820283543,4.08867674891453,2.12128364536944,2.12565903507477,2.12404898320187
400,48,6.80985544812188,6.65800978113317,6.71755029381871,2.77451493501616,2.75853660138653,2.76486590054579,1.97133926286446,1.95043521558388,1.95869126200334
400,49,6.86560039539392,6.35832997676107,6.54076426563627,3.13753980703051,3.09808385900683,3.11286132497701,2.15343323234583,2.08309828794061,2.10910314754175
400,50,7.93266285589244,7.38826875947862,7.57942478899248,2.79263286255365,2.75738845434595,2.77023690117805,2.06549223075281,2.00798494818575,2.028742858334
400,51,7.94263934005997,7.75914848354166,7.82649938587505,2.71988140167034,2.71292895949817,2.71551458626413,2.02607221547421,2.01010914369071,2.01602590338007
400,52,6.02915870271023,5.48912084950909,5.69177347121154,3.95165690119963,3.90618470840934,3.92413401313157,2.38709615935744,2.2821524847845,2.32274300779046
400,53,5.76372594551891,5.57592901498915,5.64164437931471,3.42164700159202,3.41301015907153,3.41609281821494,2.14704788940423,2.11712439097727,2.12772576934047
400,54,8.76396833194018,8.4803855294113,8.5908834358995,2.5306952007105,2.51475773530995,2.5210687797874,1.96366474598468,1.93959410942829,1.94909117684226
400,55,9.30474847204566,8.99795934677656,9.12507483551084,2.46600452759306,2.45573828827822,2.46006532785627,1.94936992228819,1.92921395241148,1.93767877646546
400,56,6.01300497710497,5.50961669760952,5.70174219171511,3.3006350715059,3.28794154965545,3.29303893393289,2.13093216067888,2.05912790271971,2.08743923462757
400,57,5.10331817167141,4.98600176634773,5.02964940679348,3.6087971179303,3.59165914544472,3.59810957021279,2.1139343658354,2.0877508480997,2.09755855647213
400,58,6.3660971684692,6.15895363850712,6.22887775903647,3.23610697248344,3.22105225008854,3.22623027744052,2.14548359230768,2.11495725174555,2.12539020634727
400,59,5.96953053335227,5.7536077439155,5.83432763318029,3.69029710086101,3.69133352542551,3.69093702428575,2.28051079738675,2.24866249048904,2.26073885057056
400,60,5.59025130575759,5.6031519186215,5.5980168015456,3.42788760116991,3.42655598008357,3.42708517555667,2.12491217245819,2.12626077490548,2.12572450049804
400,61,5.47445715172902,5.24299251526642,5.32345872118252,3.11837646111512,3.10620463107787,3.1105451323627,1.98670416401608,1.9505836724382,1.96334491897904
400,62,5.91061462758044,5.5787237627502,5.69953832625423,3.55047028865972,3.53031529499645,3.53789686077478,2.21808194401663,2.16210005263478,2.18289799540113
400,63,6.90549246753587,6.61902830591863,6.71796137839794,2.95056404462367,2.94393295218432,2.94628357492864,2.06726673695403,2.03765078779643,2.04806680312536
400,64,5.11801342186016,5.08509464221269,5.09812901872312,3.27361232686712,3.25641306924853,3.26322808741154,1.99656089636987,1.98515295125021,1.98967196305271
400,65,6.18878979215451,5.8482237514115,5.97816914935096,3.01688890010541,2.97260034390133,2.98993804415734,2.02819279851401,1.97083988372766,1.99310233343446
400,66,8.38887576617577,8.22556316313985,8.28321202832501,3.08424821110011,3.06594845059117,3.07246562229161,2.25512904124302,2.23346116073356,2.2411594430714
400,67,6.36510566691036,6.19414331234951,6.26098924133191,3.19657822325589,3.18966060097208,3.19240676746759,2.12792625203762,2.1054590507937,2.11433271244169
400,68,6.92034857827739,6.70299033128922,6.78989413152489,2.83821563008233,2.81526891434272,2.82457475978838,2.01273887030009,1.98258103985541,1.99476058452572
400,69,7.21807491653007,6.84344066687982,6.98482664224936,3.19299716128072,3.14911673295486,3.16608586470458,2.21372905173408,2.15668448553074,2.17857861391619
400,70,9.51400942518158,8.88430831213457,9.11816513422087,2.23250324617688,2.20907750644606,2.21809640161332,1.8082010823091,1.76917362954027,1.78409515425009
400,71,5.29225181525444,5.14840656783807,5.20499600952898,3.62490355600156,3.6510703017121,3.64055840097302,2.15134778139783,2.1361717974331,2.14221642534516
400,72,6.40144616715974,6.06884002201723,6.19518147434149,3.95461830502805,3.92878395644983,3.93888359311069,2.44448808321717,2.38488278456159,2.40792796407043
400,73,5.87988215535782,5.65250344758036,5.73118151586509,2.98995581510165,2.97184606214164,2.97824985444516,1.98206414830365,1.94778401466447,1.95981686859532
400,74,6.36723954953303,6.1879345475887,6.2477542253845,3.04417401856734,3.03562800158932,3.03852825851727,2.05951901553721,2.03655228492521,2.04430328271801
400,75,5.98004784399207,5.91533494565373,5.9405670665514,4.16514823250438,4.16370196411696,4.16426950469816,2.45513103148143,2.44365527701279,2.44814669703888
400,76,5.98059144779927,5.5942314987527,5.73122408929447,3.34102501463183,3.32489804654113,3.33084684680369,2.14354513609239,2.08543325735763,2.10656370044122
400,77,7.23168672611451,7.21552729227612,7.2216997398081,3.23723800851768,3.23248140594632,3.23429915472816,2.23620779868864,2.23239264823713,2.23385040490779
400,78,6.65724252606788,6.20725162024055,6.38307095950403,3.13855627657793,3.1249316171764,3.13046936027153,2.13296850367624,2.07853150224981,2.10037561110581
400,79,5.84054914594258,5.60302887959087,5.68041658734584,3.92070993136162,3.90508618367377,3.91030625073885,2.3459165318156,2.3012248504,2.31600567162085
400,80,5.17359299101546,4.99823043494773,5.06692928089524,2.7670917216415,2.78255305761477,2.77634783553407,1.80284280950104,1.78746027218859,1.79358167932981
400,81,7.69481398240584,7.41707658661651,7.52641947391908,2.53667984050348,2.51692428039517,2.52483877570125,1.90776438344963,1.87922473532362,1.89060864396021
400,82,5.8465397169058,5.61584097404717,5.70933414317404,2.8971253862195,2.89566780556491,2.89627252346422,1.93719206273914,1.91054375106421,1.92151329339156
